year	location	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	biomass
1	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	5.1
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
1	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	65
1	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
1	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	3.1
1	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	0
1	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	71.6
1	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0
1	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	0
1	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	37.7
1	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	126.4
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	39.2
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0.5
1	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	12.1
1	7	Sheffield	L	S7P014	1	1	1	177	1	Yes	No	No	g	Yes	No	No	G7ALOPRA1	9.3
1	7	Sheffield	M	S7P033	1	1	1	177	1	Yes	No	No	g	Yes	No	No	G7ALOPRA1	9.4
1	7	Sheffield	L	S7P020	1	1	3	178	7	No	No	Yes	l	No	No	Yes	L7TRIREP1	233.3
1	7	Sheffield	M	S7P045	1	1	3	178	7	No	No	Yes	l	No	No	Yes	L7TRIREP1	233.4
1	7	Sheffield	L	S7P024	1	1	2	179	9	No	Yes	No	f	No	Yes	No	H7PLALAN1	87.8
1	7	Sheffield	M	S7P048	1	1	2	179	9	No	Yes	No	f	No	Yes	No	H7PLALAN1	93
1	7	Sheffield	L	S7P001	1	1	1	180	108	Yes	No	No	g	Yes	No	No	G7AGRCAP1	60.8
1	7	Sheffield	M	S7P047	1	1	1	180	108	Yes	No	No	g	Yes	No	No	G7AGRCAP1	82.7
1	7	Sheffield	L	S7P006	1	1	1	181	109	Yes	No	No	g	Yes	No	No	G7ANTODO1	7.1
1	7	Sheffield	M	S7P041	1	1	1	181	109	Yes	No	No	g	Yes	No	No	G7ANTODO1	8.1
1	7	Sheffield	L	S7P018	1	1	2	182	111	No	Yes	No	f	No	Yes	No	H7CENNIG1	10.9
1	7	Sheffield	M	S7P038	1	1	2	182	111	No	Yes	No	f	No	Yes	No	H7CENNIG1	15.4
1	7	Sheffield	L	S7P004	1	1	1	183	139	Yes	No	No	g	Yes	No	No	G7FESOVI1	23.1
1	7	Sheffield	M	S7P054	1	1	1	183	139	Yes	No	No	g	Yes	No	No	G7FESOVI1	19.1
1	7	Sheffield	L	S7P017	1	1	3	184	141	No	No	Yes	l	No	No	Yes	L7LOTCOR1	221.6
1	7	Sheffield	M	S7P053	1	1	3	184	141	No	No	Yes	l	No	No	Yes	L7LOTCOR1	225.4
1	7	Sheffield	L	S7P010	1	1	2	185	160	No	Yes	No	f	No	Yes	No	H7GALVER1	0.2
1	7	Sheffield	M	S7P035	1	1	2	185	160	No	Yes	No	f	No	Yes	No	H7GALVER1	0.2
1	7	Sheffield	L	S7P003	1	1	2	186	161	No	Yes	No	f	No	Yes	No	H7LEOHIS1	20.4
1	7	Sheffield	M	S7P049	1	1	2	186	161	No	Yes	No	f	No	Yes	No	H7LEOHIS1	30.2
1	7	Sheffield	L	S7P021	1	1	2	187	162	No	Yes	No	f	No	Yes	No	H7ORIVUL1	0.4
1	7	Sheffield	M	S7P029	1	1	2	187	162	No	Yes	No	f	No	Yes	No	H7ORIVUL1	0.8
1	7	Sheffield	L	S7P016	1	1	2	188	163	No	Yes	No	f	No	Yes	No	H7SCACOL1	0.5
1	7	Sheffield	M	S7P043	1	1	2	188	163	No	Yes	No	f	No	Yes	No	H7SCACOL1	1.1
1	7	Sheffield	L	S7P008	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7AGRCAP1	50.2
1	7	Sheffield	L	S7P008	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7FESOVI1	13.9
1	7	Sheffield	M	S7P046	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7AGRCAP1	66.1
1	7	Sheffield	M	S7P046	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7FESOVI1	9.1
1	7	Sheffield	L	S7P007	2	2	4	190	165	Yes	Yes	No	g	Yes	No	No	G7AGRCAP1	64.5
1	7	Sheffield	M	S7P050	2	2	4	190	165	Yes	Yes	No	g	Yes	No	No	G7AGRCAP1	67.3
1	7	Sheffield	L	S7P007	2	2	4	190	165	Yes	Yes	No	f	No	Yes	No	H7LEOHIS1	11.2
1	7	Sheffield	M	S7P050	2	2	4	190	165	Yes	Yes	No	f	No	Yes	No	H7LEOHIS1	15
1	7	Sheffield	L	S7P027	2	2	4	191	166	Yes	Yes	No	g	Yes	No	No	G7ALOPRA1	8.1
1	7	Sheffield	M	S7P032	2	2	4	191	166	Yes	Yes	No	g	Yes	No	No	G7ALOPRA1	8.9
1	7	Sheffield	L	S7P027	2	2	4	191	166	Yes	Yes	No	f	No	Yes	No	H7PLALAN1	88.7
1	7	Sheffield	M	S7P032	2	2	4	191	166	Yes	Yes	No	f	No	Yes	No	H7PLALAN1	88.9
1	7	Sheffield	L	S7P002	2	2	5	192	167	Yes	No	Yes	g	Yes	No	No	G7ANTODO1	8.2
1	7	Sheffield	M	S7P052	2	2	5	192	167	Yes	No	Yes	g	Yes	No	No	G7ANTODO1	8.3
1	7	Sheffield	L	S7P002	2	2	5	192	167	Yes	No	Yes	l	No	No	Yes	L7TRIREP1	134.1
1	7	Sheffield	M	S7P052	2	2	5	192	167	Yes	No	Yes	l	No	No	Yes	L7TRIREP1	161
1	7	Sheffield	L	S7P013	2	2	5	193	168	Yes	No	Yes	g	Yes	No	No	G7FESOVI1	2.8
1	7	Sheffield	M	S7P030	2	2	5	193	168	Yes	No	Yes	g	Yes	No	No	G7FESOVI1	2.1
1	7	Sheffield	L	S7P013	2	2	5	193	168	Yes	No	Yes	l	No	No	Yes	L7LOTCOR1	126.7
1	7	Sheffield	M	S7P030	2	2	5	193	168	Yes	No	Yes	l	No	No	Yes	L7LOTCOR1	133.4
1	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	2.1
1	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	2.3
1	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	10.1
1	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	9
1	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	75.3
1	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	87.5
1	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	6.9
1	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	6.8
1	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	30.6
1	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	9
1	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	38.8
1	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	1.2
1	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	50.7
1	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	55
1	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	5.3
1	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	8.2
1	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.9
1	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	2
1	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.8
1	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	0.3
1	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	76
1	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	74.1
1	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.9
1	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	2
1	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	42.8
1	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	46
1	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	106.1
1	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	112.9
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	0.5
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.3
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	0.9
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.2
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	2.9
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	1
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	5
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	4.1
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	0.1
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	0.8
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	65.5
1	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	44.1
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	73.5
1	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	74.7
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.7
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.5
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.5
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.6
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	3.1
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	2
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	17.7
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	8
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	3.2
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	0.2
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	36.9
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	0.6
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	66.6
1	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	39.1
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	49.6
1	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	53.3
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	0.9
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	1.2
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	0.2
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.4
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	0
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	29
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	4
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	3.1
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	26
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	0.3
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	46.1
1	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	49.5
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	42.3
1	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	38.8
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.9
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.5
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.8
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.5
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.5
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	1.8
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	28.5
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.4
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	2.9
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	39.4
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	58.4
1	7	Sheffield	L	S7P005	8	3	7	201	176	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	38.8
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	43.5
1	7	Sheffield	M	S7P044	8	3	7	201	176	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	24.1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	2.8
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.7
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	2.1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.4
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	1.8
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.8
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.9
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.5
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	1.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.3
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	2
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	0.9
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	0.7
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	0.4
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	1
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	12.8
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	2
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.3
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	0.8
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	1
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	8.2
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	3
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.2
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	0.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	0.2
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	11.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	0.5
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	0.1
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	0.1
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	1.2
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	0.1
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	5.6
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	0.2
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	21.9
1	7	Sheffield	L	S7P012	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	30.9
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	30.3
1	7	Sheffield	L	S7P023	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	30.1
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	39.9
1	7	Sheffield	M	S7P034	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	25.7
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	30.5
1	7	Sheffield	M	S7P039	12	3	7	202	177	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	45.5
1	8	Silwood	N	S8P018	1	1	1	203	2	Yes	No	No	g	Yes	No	No	G8ARRELA1	465.6
1	8	Silwood	O	S8P065	1	1	1	203	2	Yes	No	No	g	Yes	No	No	G8ARRELA1	352.3
1	8	Silwood	N	S8P003	1	1	1	204	4	Yes	No	No	g	Yes	No	No	G8FESRUB1	607.4
1	8	Silwood	O	S8P077	1	1	1	204	4	Yes	No	No	g	Yes	No	No	G8FESRUB1	338.4
1	8	Silwood	N	S8P022	1	1	1	205	5	Yes	No	No	g	Yes	No	No	G8HOLLAN1	540.6
1	8	Silwood	O	S8P045	1	1	1	205	5	Yes	No	No	g	Yes	No	No	G8HOLLAN1	695.6
1	8	Silwood	N	S8P036	1	1	3	206	7	No	No	Yes	l	No	No	Yes	L8TRIREP1	41.9
1	8	Silwood	O	S8P044	1	1	3	206	7	No	No	Yes	l	No	No	Yes	L8TRIREP1	19
1	8	Silwood	N	S8P038	1	1	2	207	9	No	Yes	No	f	No	Yes	No	H8PLALAN1	511.1
1	8	Silwood	O	S8P053	1	1	2	207	9	No	Yes	No	f	No	Yes	No	H8PLALAN1	501.2
1	8	Silwood	N	S8P020	2	2	4	208	16	Yes	Yes	No	g	Yes	No	No	G8FESRUB1	16.7
1	8	Silwood	O	S8P064	2	2	4	208	16	Yes	Yes	No	g	Yes	No	No	G8FESRUB1	84.1
1	8	Silwood	N	S8P020	2	2	4	208	16	Yes	Yes	No	f	No	Yes	No	H8PLALAN1	529.1
1	8	Silwood	O	S8P064	2	2	4	208	16	Yes	Yes	No	f	No	Yes	No	H8PLALAN1	209.7
1	8	Silwood	N	S8P026	1	1	1	209	108	Yes	No	No	g	Yes	No	No	G8AGRCAP1	459.2
1	8	Silwood	O	S8P074	1	1	1	209	108	Yes	No	No	g	Yes	No	No	G8AGRCAP1	561.3
1	8	Silwood	N	S8P005	1	1	2	210	113	No	Yes	No	f	No	Yes	No	H8RUMACE1	160.4
1	8	Silwood	O	S8P052	1	1	2	210	113	No	Yes	No	f	No	Yes	No	H8RUMACE1	25
1	8	Silwood	N	S8P009	1	1	3	211	141	No	No	Yes	l	No	No	Yes	L8LOTCOR1	81.3
1	8	Silwood	O	S8P051	1	1	3	211	141	No	No	Yes	l	No	No	Yes	L8LOTCOR1	45.8
1	8	Silwood	N	S8P007	1	1	2	212	143	No	Yes	No	f	No	Yes	No	H8ACHMIL1	545.1
1	8	Silwood	O	S8P059	1	1	2	212	143	No	Yes	No	f	No	Yes	No	H8ACHMIL1	436.7
