site	sr	mix.nest	level	tempCV	tempSD	tempMean
Portugal	2	49	Group	140.1433	46.1072	32.9000
Portugal	2	49	Group	133.0266	109.0818	82.0000
Portugal	2	49	Group	117.8592	61.4046	52.1000
Portugal	2	49	Group	98.2630	8.2541	8.4000
Portugal	2	49	Species	140.1433	46.1072	32.9000
Portugal	2	49	Species	133.0266	109.0818	82.0000
Portugal	2	49	Species	117.8592	61.4046	52.1000
Portugal	2	49	Species	98.2630	8.2541	8.4000
Portugal	4	50	Community	94.2855	69.4255	73.6333
Portugal	4	50	Community	83.8458	49.8883	59.5000
Portugal	4	50	Group	103.7414	65.1150	62.7667
Portugal	4	50	Group	116.0835	12.6144	10.8667
Portugal	4	50	Group	105.2944	49.2427	46.7667
Portugal	4	50	Group	118.1313	15.0421	12.7333
Portugal	4	50	Species	103.7414	65.1150	62.7667
Portugal	4	50	Species	116.0835	12.6144	10.8667
Portugal	4	50	Species	105.2944	49.2427	46.7667
Portugal	4	50	Species	118.1313	15.0421	12.7333
Portugal	4	51	Community	39.7474	73.5725	185.1000
Portugal	4	51	Community	91.8970	180.2407	196.1333
Portugal	4	51	Group	49.9097	69.0583	138.3667
Portugal	4	51	Group	76.4969	34.2961	44.8333
Portugal	4	51	Group	173.2051	3.2909	1.9000
Portugal	4	51	Group	119.1870	141.0379	118.3333
Portugal	4	51	Group	79.1073	40.5557	51.2667
Portugal	4	51	Group	173.2051	45.9571	26.5333
Portugal	4	51	Species	49.9097	69.0583	138.3667
Portugal	4	51	Species	76.4969	34.2961	44.8333
Portugal	4	51	Species	173.2051	3.2909	1.9000
Portugal	4	51	Species	119.1870	141.0379	118.3333
Portugal	4	51	Species	79.1073	40.5557	51.2667
Portugal	4	51	Species	173.2051	45.9571	26.5333
Portugal	4	52	Community	87.6909	168.1326	191.7333
Portugal	4	52	Community	92.2283	181.0748	196.3333
Portugal	4	52	Group	111.5095	152.8424	137.0667
Portugal	4	52	Group	18.0885	2.2189	12.2667
Portugal	4	52	Group	88.8447	37.6701	42.4000
Portugal	4	52	Group	95.3434	121.2133	127.1333
Portugal	4	52	Group	151.7210	2.9838	1.9667
Portugal	4	52	Group	93.0326	62.5489	67.2333
Portugal	4	52	Species	111.5095	152.8424	137.0667
Portugal	4	52	Species	88.4534	6.6340	7.5000
Portugal	4	52	Species	173.2051	8.2561	4.7667
Portugal	4	52	Species	88.8447	37.6701	42.4000
Portugal	4	52	Species	95.3434	121.2133	127.1333
Portugal	4	52	Species	173.2051	3.1177	1.8000
Portugal	4	52	Species	173.2051	0.2887	0.1667
Portugal	4	52	Species	93.0326	62.5489	67.2333
Portugal	4	53	Community	68.9840	94.0021	136.2667
Portugal	4	53	Community	114.7346	234.3645	204.2667
Portugal	4	53	Group	96.1479	99.4489	103.4333
Portugal	4	53	Group	108.0388	35.0406	32.4333
Portugal	4	53	Group	86.6025	0.3464	0.4000
Portugal	4	53	Group	130.8314	248.5360	189.9667
Portugal	4	53	Group	173.2051	24.4797	14.1333
Portugal	4	53	Group	173.2051	0.2887	0.1667
Portugal	4	53	Species	96.1479	99.4489	103.4333
Portugal	4	53	Species	112.7049	35.3142	31.3333
Portugal	4	53	Species	173.2051	1.9053	1.1000
Portugal	4	53	Species	86.6025	0.3464	0.4000
Portugal	4	53	Species	130.8314	248.5360	189.9667
Portugal	4	53	Species	173.2051	24.4797	14.1333
Portugal	4	53	Species	173.2051	0.2887	0.1667
Portugal	4	54	Community	71.9930	181.1585	251.6333
Portugal	4	54	Community	90.5174	512.8416	566.5667
Portugal	4	54	Group	81.0989	143.2748	176.6667
Portugal	4	54	Group	128.8859	2.3629	1.8333
Portugal	4	54	Group	51.8998	37.9561	73.1333
Portugal	4	54	Group	96.9194	393.9451	406.4667
Portugal	4	54	Group	173.2051	20.7269	11.9667
Portugal	4	54	Group	82.6847	122.4836	148.1333
Portugal	4	54	Species	81.0989	143.2748	176.6667
Portugal	4	54	Species	173.2051	0.5774	0.3333
Portugal	4	54	Species	173.2051	2.5981	1.5000
Portugal	4	54	Species	51.8998	37.9561	73.1333
Portugal	4	54	Species	96.9194	393.9451	406.4667
Portugal	4	54	Species	173.2051	20.7269	11.9667
Portugal	4	54	Species	82.6847	122.4836	148.1333
Portugal	8	55	Community	39.9170	105.1015	263.3000
Portugal	8	55	Community	75.7415	99.2719	131.0667
Portugal	8	55	Group	115.5922	140.7142	121.7333
Portugal	8	55	Group	93.7004	131.2118	140.0333
Portugal	8	55	Group	108.4127	1.6623	1.5333
Portugal	8	55	Group	165.6161	131.2784	79.2667
Portugal	8	55	Group	98.6809	26.7754	27.1333
Portugal	8	55	Group	107.0810	26.4133	24.6667
Portugal	8	55	Species	112.1110	98.7324	88.0667
Portugal	8	55	Species	124.7652	40.0080	32.0667
Portugal	8	55	Species	137.0732	2.1932	1.6000
Portugal	8	55	Species	93.7004	131.2118	140.0333
Portugal	8	55	Species	108.4127	1.6623	1.5333
Portugal	8	55	Species	165.3692	117.8531	71.2667
Portugal	8	55	Species	167.8215	13.4257	8.0000
Portugal	8	55	Species	98.6809	26.7754	27.1333
Portugal	8	55	Species	107.0810	26.4133	24.6667
Portugal	8	56	Community	72.0973	159.4071	221.1000
Portugal	8	56	Community	78.6840	192.7757	245.0000
Portugal	8	56	Group	68.0284	78.5954	115.5333
Portugal	8	56	Group	78.5095	82.8798	105.5667
Portugal	8	56	Group	87.9030	176.8023	201.1333
Portugal	8	56	Group	160.4797	15.0851	9.4000
Portugal	8	56	Group	125.4648	43.2435	34.4667
Portugal	8	56	Species	173.2051	24.5374	14.1667
Portugal	8	56	Species	58.5806	58.7173	100.2333
Portugal	8	56	Species	173.2051	1.9630	1.1333
Portugal	8	56	Species	86.4827	66.1016	76.4333
Portugal	8	56	Species	173.2051	50.4604	29.1333
Portugal	8	56	Species	127.1576	101.4718	79.8000
Portugal	8	56	Species	120.0654	139.0357	115.8000
Portugal	8	56	Species	173.2051	9.5840	5.5333
Portugal	8	56	Species	160.4797	15.0851	9.4000
Portugal	8	56	Species	151.8528	4.8087	3.1667
Portugal	8	56	Species	145.3723	45.5015	31.3000
Portugal	14	57	Community	80.8214	273.2570	338.1000
Portugal	14	57	Community	89.0654	234.0044	262.7333
Portugal	14	57	Community	82.3146	300.7501	365.3667
Portugal	14	57	Community	70.9381	294.7004	415.4333
Portugal	14	57	Group	119.2398	244.9584	205.4333
Portugal	14	57	Group	115.1005	74.6235	64.8333
Portugal	14	57	Group	71.9418	48.8005	67.8333
Portugal	14	57	Group	123.7697	190.1516	153.6333
Portugal	14	57	Group	26.3682	18.6687	70.8000
Portugal	14	57	Group	94.1538	36.0609	38.3000
Portugal	14	57	Group	86.8486	221.8693	255.4667
Portugal	14	57	Group	20.6207	9.7124	47.1000
Portugal	14	57	Group	139.6976	87.7301	62.8000
Portugal	14	57	Group	73.1762	244.7500	334.4667
Portugal	14	57	Group	114.9804	69.9847	60.8667
Portugal	14	57	Group	136.5842	27.4534	20.1000
Portugal	14	57	Species	173.2051	96.0711	55.4667
Portugal	14	57	Species	107.8548	10.0664	9.3333
Portugal	14	57	Species	81.8052	74.3337	90.8667
Portugal	14	57	Species	173.2051	84.6395	48.8667
Portugal	14	57	Species	173.2051	1.5588	0.9000
Portugal	14	57	Species	132.0630	78.6215	59.5333
Portugal	14	57	Species	173.2051	9.1799	5.3000
Portugal	14	57	Species	73.0912	48.8249	66.8000
Portugal	14	57	Species	173.2051	1.7898	1.0333
Portugal	14	57	Species	149.7717	191.7577	128.0333
Portugal	14	57	Species	173.2051	2.6558	1.5333
Portugal	14	57	Species	145.5390	32.1641	22.1000
Portugal	14	57	Species	173.2051	3.4064	1.9667
Portugal	14	57	Species	106.2262	22.4491	21.1333
Portugal	14	57	Species	173.2051	2.7713	1.6000
Portugal	14	57	Species	85.6452	31.2034	36.4333
Portugal	14	57	Species	173.2051	17.7247	10.2333
Portugal	14	57	Species	173.2051	2.4249	1.4000
Portugal	14	57	Species	173.2051	24.4797	14.1333
Portugal	14	57	Species	173.2051	41.3383	23.8667
Portugal	14	57	Species	173.2051	0.5196	0.3000
Portugal	14	57	Species	156.5144	134.7589	86.1000
Portugal	14	57	Species	98.8163	43.7098	44.2333
Portugal	14	57	Species	130.3681	130.4115	100.0333
Portugal	14	57	Species	170.1027	42.6958	25.1000
Portugal	14	57	Species	142.9995	2.7647	1.9333
Portugal	14	57	Species	69.0136	19.0707	27.6333
Portugal	14	57	Species	173.2051	30.3686	17.5333
Portugal	14	57	Species	86.7569	6.7092	7.7333
Portugal	14	57	Species	173.2051	21.7661	12.5667
Portugal	14	57	Species	170.9640	72.6597	42.5000
Portugal	14	57	Species	85.1349	79.7998	93.7333
Portugal	14	57	Species	161.1296	122.0825	75.7667
Portugal	14	57	Species	91.0918	128.6216	141.2000
Portugal	14	57	Species	170.2737	40.1278	23.5667
Portugal	14	57	Species	173.2051	0.3464	0.2000
Portugal	14	57	Species	173.2051	3.4641	2.0000
Portugal	14	57	Species	120.6209	70.9251	58.8000
Portugal	14	57	Species	173.2051	0.1155	0.0667
Portugal	14	57	Species	149.7941	21.5704	14.4000
Portugal	14	57	Species	173.2051	0.2887	0.1667
Portugal	14	57	Species	108.0767	5.9802	5.5333
Switzerland	1	58	Community	19.4165	59.6927	307.4333
Switzerland	1	58	Community	14.7730	58.5256	396.1667
Switzerland	1	58	Group	19.4165	59.6927	307.4333
Switzerland	1	58	Group	14.7730	58.5256	396.1667
Switzerland	1	58	Species	19.4165	59.6927	307.4333
Switzerland	1	58	Species	14.7730	58.5256	396.1667
Switzerland	1	59	Community	32.9310	48.9574	148.6667
Switzerland	1	59	Community	40.4602	118.8855	293.8333
Switzerland	1	59	Group	32.9310	48.9574	148.6667
Switzerland	1	59	Group	40.4602	118.8855	293.8333
Switzerland	1	59	Species	32.9310	48.9574	148.6667
Switzerland	1	59	Species	40.4602	118.8855	293.8333
Switzerland	1	60	Community	36.3051	196.6464	541.6500
Switzerland	1	60	Community	67.8030	517.7436	763.6000
Switzerland	1	60	Group	36.3051	196.6464	541.6500
Switzerland	1	60	Group	67.8030	517.7436	763.6000
Switzerland	1	60	Species	36.3051	196.6464	541.6500
Switzerland	1	60	Species	67.8030	517.7436	763.6000
Switzerland	1	61	Community	55.4157	203.9296	368.0000
Switzerland	1	61	Community	69.8070	245.7903	352.1000
Switzerland	1	61	Group	55.4157	203.9296	368.0000
Switzerland	1	61	Group	69.8070	245.7903	352.1000
Switzerland	1	61	Species	55.4157	203.9296	368.0000
Switzerland	1	61	Species	69.8070	245.7903	352.1000
Switzerland	1	62	Community	27.0436	53.0415	196.1333
Switzerland	1	62	Community	24.3934	50.1121	205.4333
Switzerland	1	62	Group	27.0436	53.0415	196.1333
Switzerland	1	62	Group	24.3934	50.1121	205.4333
Switzerland	1	62	Species	27.0436	53.0415	196.1333
Switzerland	1	62	Species	24.3934	50.1121	205.4333
Switzerland	1	63	Community	22.8228	39.6660	173.8000
Switzerland	1	63	Community	81.9036	153.5965	187.5333
Switzerland	1	63	Group	22.8228	39.6660	173.8000
Switzerland	1	63	Group	81.9036	153.5965	187.5333
Switzerland	1	63	Species	22.8228	39.6660	173.8000
Switzerland	1	63	Species	81.9036	153.5965	187.5333
Switzerland	4	64	Community	28.9583	98.9503	341.7000
Switzerland	4	64	Community	19.2435	68.5712	356.3333
Switzerland	4	64	Group	28.9583	98.9503	341.7000
Switzerland	4	64	Group	19.2435	68.5712	356.3333
Switzerland	4	64	Species	83.9569	134.0512	159.6667
Switzerland	4	64	Species	141.4214	0.0707	0.0500
Switzerland	4	64	Species	107.0659	28.1940	26.3333
Switzerland	4	64	Species	38.3380	59.6795	155.6667
Switzerland	4	64	Species	69.4124	130.2407	187.6333
Switzerland	4	64	Species	9.3961	0.7767	8.2667
Switzerland	4	64	Species	91.8661	13.1062	14.2667
Switzerland	4	64	Species	36.8613	53.8790	146.1667
Switzerland	4	65	Community	18.4976	169.4257	915.9333
Switzerland	4	65	Community	21.4033	150.4296	702.8333
Switzerland	4	65	Group	66.5263	87.9256	132.1667
Switzerland	4	65	Group	88.4101	119.0000	134.6000
Switzerland	4	65	Group	32.5391	211.2331	649.1667
Switzerland	4	65	Group	68.0681	98.4718	144.6667
Switzerland	4	65	Group	50.5278	66.1577	130.9333
Switzerland	4	65	Group	24.0675	102.8246	427.2333
Switzerland	4	65	Species	84.5799	52.1576	61.6667
Switzerland	4	65	Species	54.7126	38.5724	70.5000
Switzerland	4	65	Species	88.4101	119.0000	134.6000
Switzerland	4	65	Species	32.5391	211.2331	649.1667
Switzerland	4	65	Species	108.9443	111.5590	102.4000
Switzerland	4	65	Species	44.2412	18.6993	42.2667
Switzerland	4	65	Species	50.5278	66.1577	130.9333
Switzerland	4	65	Species	24.0675	102.8246	427.2333
Switzerland	4	66	Community	26.4508	112.1074	423.8333
Switzerland	4	66	Community	25.1068	85.6643	341.2000
Switzerland	4	66	Group	38.9991	151.4207	388.2667
Switzerland	4	66	Group	122.3719	43.5236	35.5667
Switzerland	4	66	Group	31.2032	101.5976	325.6000
Switzerland	4	66	Group	105.1380	16.4015	15.6000
Switzerland	4	66	Species	84.4276	79.6153	94.3000
Switzerland	4	66	Species	17.8254	18.5325	103.9667
Switzerland	4	66	Species	42.6745	81.0816	190.0000
Switzerland	4	66	Species	122.3719	43.5236	35.5667
Switzerland	4	66	Species	129.7329	61.6231	47.5000
Switzerland	4	66	Species	54.5984	70.7231	129.5333
Switzerland	4	66	Species	63.8754	94.8975	148.5667
Switzerland	4	66	Species	105.1380	16.4015	15.6000
Switzerland	8	67	Community	27.5594	212.1526	769.8000
Switzerland	8	67	Community	6.4649	43.3302	670.2333
Switzerland	8	67	Group	61.6034	311.8981	506.3000
Switzerland	8	67	Group	86.6298	1.9925	2.3000
Switzerland	8	67	Group	86.2702	225.3378	261.2000
Switzerland	8	67	Group	35.3865	179.7164	507.8667
Switzerland	8	67	Group	37.3267	3.8695	10.3667
Switzerland	8	67	Group	89.0779	135.3983	152.0000
Switzerland	8	67	Species	79.4770	287.1502	361.3000
Switzerland	8	67	Species	77.3117	64.9934	84.0667
Switzerland	8	67	Species	51.3019	6.8574	13.3667
Switzerland	8	67	Species	91.7804	43.6569	47.5667
Switzerland	8	67	Species	141.4214	0.0707	0.0500
Switzerland	8	67	Species	100.6000	171.4894	170.4667
Switzerland	8	67	Species	66.3517	60.2031	90.7333
Switzerland	8	67	Species	37.9750	156.7609	412.8000
Switzerland	8	67	Species	79.9411	51.6419	64.6000
Switzerland	8	67	Species	26.0789	3.0512	11.7000
Switzerland	8	67	Species	93.9864	17.6381	18.7667
Switzerland	8	67	Species	15.7413	0.6506	4.1333
Switzerland	8	67	Species	71.6079	4.4636	6.2333
Switzerland	8	67	Species	86.8067	93.6645	107.9000
Switzerland	8	67	Species	110.3924	48.6831	44.1000
Switzerland	4	68	Community	14.5426	105.7196	726.9667
Switzerland	4	68	Community	21.3474	128.1912	600.5000
Switzerland	4	68	Group	14.9200	78.0018	522.8000
Switzerland	4	68	Group	83.0218	169.5028	204.1667
Switzerland	4	68	Group	22.1653	127.9972	577.4667
Switzerland	4	68	Group	82.2974	18.9558	23.0333
Switzerland	4	68	Species	12.0794	35.6825	295.4000
Switzerland	4	68	Species	91.8319	48.2423	52.5333
Switzerland	4	68	Species	56.4751	98.7561	174.8667
Switzerland	4	68	Species	83.0218	169.5028	204.1667
Switzerland	4	68	Species	25.2315	59.2520	234.8333
Switzerland	4	68	Species	49.5701	101.7013	205.1667
Switzerland	4	68	Species	53.9878	74.2153	137.4667
Switzerland	4	68	Species	82.2974	18.9558	23.0333
Switzerland	8	69	Community	16.5561	47.4774	286.7667
Switzerland	8	69	Community	23.8978	79.7550	333.7333
Switzerland	8	69	Group	16.5561	47.4774	286.7667
Switzerland	8	69	Group	23.8978	79.7550	333.7333
Switzerland	8	69	Species	133.0923	12.0670	9.0667
Switzerland	8	69	Species	20.3898	36.6406	179.7000
Switzerland	8	69	Species	173.2051	0.0577	0.0333
Switzerland	8	69	Species	33.5809	3.1342	9.3333
Switzerland	8	69	Species	70.7096	33.4456	47.3000
Switzerland	8	69	Species	155.8846	1.5588	1.0000
Switzerland	8	69	Species	128.0255	1.6643	1.3000
Switzerland	8	69	Species	70.0374	27.3379	39.0333
Switzerland	8	69	Species	61.2828	3.3501	5.4667
Switzerland	8	69	Species	20.0601	45.6500	227.5667
Switzerland	8	69	Species	141.4214	2.1213	1.5000
Switzerland	8	69	Species	71.9725	7.2452	10.0667
Switzerland	8	69	Species	94.2327	33.0443	35.0667
Switzerland	8	69	Species	106.0660	0.4243	0.4000
Switzerland	8	69	Species	173.2051	1.0970	0.6333
Switzerland	8	69	Species	47.8767	25.6938	53.6667
Switzerland	2	70	Community	43.7666	151.0679	345.1667
Switzerland	2	70	Community	36.3855	222.3157	611.0000
Switzerland	2	70	Group	54.1146	102.8899	190.1333
Switzerland	2	70	Group	31.9108	49.4725	155.0333
Switzerland	2	70	Group	44.9364	193.8405	431.3667
Switzerland	2	70	Group	21.0265	37.7707	179.6333
Switzerland	2	70	Species	54.1146	102.8899	190.1333
Switzerland	2	70	Species	31.9108	49.4725	155.0333
Switzerland	2	70	Species	44.9364	193.8405	431.3667
Switzerland	2	70	Species	21.0265	37.7707	179.6333
Switzerland	2	71	Community	62.1714	239.5049	385.2333
Switzerland	2	71	Community	60.1421	198.6895	330.3667
Switzerland	2	71	Group	62.1714	239.5049	385.2333
Switzerland	2	71	Group	60.1421	198.6895	330.3667
Switzerland	2	71	Species	19.0193	20.2238	106.3333
Switzerland	2	71	Species	92.7587	258.7039	278.9000
Switzerland	2	71	Species	21.8414	15.5001	70.9667
Switzerland	2	71	Species	70.6645	183.3037	259.4000
Switzerland	2	72	Community	21.7912	64.8216	297.4667
Switzerland	2	72	Community	40.6889	93.5437	229.9000
Switzerland	2	72	Group	59.4757	71.3510	119.9667
Switzerland	2	72	Group	73.9526	131.2658	177.5000
Switzerland	2	72	Group	114.0185	127.3587	111.7000
Switzerland	2	72	Group	63.9245	75.5588	118.2000
Switzerland	2	72	Species	59.4757	71.3510	119.9667
Switzerland	2	72	Species	73.9526	131.2658	177.5000
Switzerland	2	72	Species	114.0185	127.3587	111.7000
Switzerland	2	72	Species	63.9245	75.5588	118.2000
Switzerland	4	73	Community	14.3288	39.6288	276.5667
Switzerland	4	73	Community	18.9775	71.1022	374.6667
Switzerland	4	73	Group	99.5794	130.2499	130.8000
Switzerland	4	73	Group	74.7854	109.0121	145.7667
Switzerland	4	73	Group	109.3752	117.0679	107.0333
Switzerland	4	73	Group	57.3355	153.4488	267.6333
Switzerland	4	73	Species	119.2723	136.2089	114.2000
Switzerland	4	73	Species	87.8920	0.5859	0.6667
Switzerland	4	73	Species	87.2415	13.9005	15.9333
Switzerland	4	73	Species	74.7854	109.0121	145.7667
Switzerland	4	73	Species	101.4071	84.0327	82.8667
Switzerland	4	73	Species	170.7016	35.3921	20.7333
Switzerland	4	73	Species	103.0728	3.5388	3.4333
Switzerland	4	73	Species	57.3355	153.4488	267.6333
Switzerland	4	74	Community	32.0424	150.2256	468.8333
Switzerland	4	74	Community	43.8828	179.5246	409.1000
Switzerland	4	74	Group	32.0424	150.2256	468.8333
Switzerland	4	74	Group	43.8828	179.5246	409.1000
Switzerland	4	74	Species	55.3991	3.2316	5.8333
Switzerland	4	74	Species	53.2955	106.4489	199.7333
Switzerland	4	74	Species	79.8581	131.1269	164.2000
Switzerland	4	74	Species	103.3971	102.4320	99.0667
Switzerland	4	74	Species	132.6655	168.4852	127.0000
Switzerland	4	74	Species	77.9555	95.9632	123.1000
Switzerland	4	74	Species	89.8172	49.4294	55.0333
Switzerland	4	74	Species	69.5299	72.2879	103.9667
Switzerland	2	75	Community	25.7743	30.6800	119.0333
Switzerland	2	75	Community	8.4043	13.8363	164.6333
Switzerland	2	75	Group	14.9394	7.8780	52.7333
Switzerland	2	75	Group	46.8162	31.0392	66.3000
Switzerland	2	75	Group	20.4223	27.3387	133.8667
Switzerland	2	75	Group	90.7154	27.9101	30.7667
Switzerland	2	75	Species	14.9394	7.8780	52.7333
Switzerland	2	75	Species	46.8162	31.0392	66.3000
Switzerland	2	75	Species	20.4223	27.3387	133.8667
Switzerland	2	75	Species	90.7154	27.9101	30.7667
Switzerland	8	76	Community	24.4941	79.3037	323.7667
Switzerland	8	76	Community	32.1157	123.9989	386.1000
Switzerland	8	76	Group	59.2061	128.7141	217.4000
Switzerland	8	76	Group	58.3390	62.0532	106.3667
Switzerland	8	76	Group	51.8181	108.7316	209.8333
Switzerland	8	76	Group	24.2463	42.7381	176.2667
Switzerland	8	76	Species	62.5261	2.2301	3.5667
Switzerland	8	76	Species	56.3165	67.3545	119.6000
Switzerland	8	76	Species	47.2105	4.1073	8.7000
Switzerland	8	76	Species	46.7610	14.9791	32.0333
Switzerland	8	76	Species	108.3772	57.9818	53.5000
Switzerland	8	76	Species	75.2663	71.9044	95.5333
Switzerland	8	76	Species	91.1013	9.8693	10.8333
Switzerland	8	76	Species	95.0648	13.2140	13.9000
Switzerland	8	76	Species	65.2618	67.6983	103.7333
Switzerland	8	76	Species	27.3450	1.8230	6.6667
Switzerland	8	76	Species	56.4688	16.7336	29.6333
Switzerland	8	76	Species	141.4214	0.2828	0.2000
Switzerland	8	76	Species	91.4195	50.9816	55.7667
Switzerland	8	76	Species	22.5472	33.9260	150.4667
Switzerland	8	76	Species	121.9601	31.4657	25.8000
Switzerland	32	77	Community	1.3058	10.5292	806.3667
Switzerland	32	77	Community	37.4712	299.1950	798.4667
Switzerland	32	77	Group	29.3464	85.2024	290.3333
Switzerland	32	77	Group	45.0103	70.8612	157.4333
Switzerland	32	77	Group	13.9005	49.8474	358.6000
Switzerland	32	77	Group	28.0898	96.9755	345.2333
Switzerland	32	77	Group	40.8202	60.3866	147.9333
Switzerland	32	77	Group	106.0931	323.9023	305.3000
Switzerland	32	77	Species	141.4214	0.2828	0.2000
Switzerland	32	77	Species	136.9957	40.4137	29.5000
Switzerland	32	77	Species	71.0676	114.5610	161.2000
Switzerland	32	77	Species	141.4214	1.4849	1.0500
Switzerland	32	77	Species	29.2198	5.0063	17.1333
Switzerland	32	77	Species	26.4538	5.8287	22.0333
Switzerland	32	77	Species	148.3010	48.1978	32.5000
Switzerland	32	77	Species	77.2581	1.1846	1.5333
Switzerland	32	77	Species	95.2685	24.3887	25.6000
Switzerland	32	77	Species	88.1917	0.5292	0.6000
Switzerland	32	77	Species	92.5482	35.4768	38.3333
Switzerland	32	77	Species	146.2661	30.5209	20.8667
Switzerland	32	77	Species	61.3342	0.9609	1.5667
Switzerland	32	77	Species	153.8139	40.3505	26.2333
Switzerland	32	77	Species	12.4643	7.6531	61.4000
Switzerland	32	77	Species	173.2051	0.7506	0.4333
Switzerland	32	77	Species	173.2051	0.1732	0.1000
Switzerland	32	77	Species	90.9038	2.7574	3.0333
Switzerland	32	77	Species	157.1929	7.6501	4.8667
Switzerland	32	77	Species	88.3883	1.4142	1.6000
Switzerland	32	77	Species	44.9167	38.3289	85.3333
Switzerland	32	77	Species	173.2051	5.5426	3.2000
Switzerland	32	77	Species	63.3290	67.2342	106.1667
Switzerland	32	77	Species	50.5233	82.2688	162.8333
Switzerland	32	77	Species	121.2666	3.5572	2.9333
Switzerland	32	77	Species	118.1106	85.1184	72.0667
Switzerland	32	77	Species	80.9742	82.0269	101.3000
Switzerland	32	77	Species	56.7891	2.2716	4.0000
Switzerland	32	77	Species	24.1641	28.5458	118.1333
Switzerland	32	77	Species	39.6900	4.2336	10.6667
Switzerland	32	77	Species	140.5890	35.5222	25.2667
Switzerland	32	77	Species	129.2904	2.1548	1.6667
Switzerland	32	77	Species	118.5779	10.9092	9.2000
Switzerland	32	77	Species	141.4214	1.2021	0.8500
Switzerland	32	77	Species	38.1649	24.8453	65.1000
Switzerland	32	77	Species	141.4214	24.6780	17.4500
Switzerland	32	77	Species	141.4214	0.6364	0.4500
Switzerland	32	77	Species	67.9241	8.2867	12.2000
Switzerland	32	77	Species	121.2123	58.2627	48.0667
Switzerland	32	77	Species	30.5572	1.5177	4.9667
Switzerland	32	77	Species	141.4214	8.0610	5.7000
Switzerland	32	77	Species	93.5810	1.2166	1.3000
Switzerland	32	77	Species	47.8893	1.0536	2.2000
Switzerland	32	77	Species	148.4421	232.4109	156.5667
Switzerland	32	77	Species	66.7964	87.2583	130.6333
Switzerland	32	77	Species	36.2605	5.7654	15.9000
Switzerland	2	78	Community	16.5289	52.3141	316.5000
Switzerland	2	78	Community	18.8062	42.1384	224.0667
Switzerland	2	78	Group	16.5289	52.3141	316.5000
Switzerland	2	78	Group	18.8062	42.1384	224.0667
Switzerland	2	78	Species	33.0378	79.0484	239.2667
Switzerland	2	78	Species	42.1631	32.5640	77.2333
Switzerland	2	78	Species	35.4417	59.1050	166.7667
Switzerland	2	78	Species	35.3049	20.2297	57.3000
Switzerland	8	79	Community	13.6090	123.9962	911.1333
Switzerland	8	79	Community	7.3279	80.8288	1103.0333
Switzerland	8	79	Group	27.9497	153.1550	547.9667
Switzerland	8	79	Group	65.6326	170.0103	259.0333
Switzerland	8	79	Group	121.6526	126.6810	104.1333
Switzerland	8	79	Group	56.7095	244.4936	431.1333
Switzerland	8	79	Group	84.8702	357.2189	420.9000
Switzerland	8	79	Group	122.1239	306.5310	251.0000
Switzerland	8	79	Species	107.7426	171.2748	158.9667
Switzerland	8	79	Species	126.1748	204.4452	162.0333
Switzerland	8	79	Species	149.6399	18.4057	12.3000
Switzerland	8	79	Species	78.8056	169.1693	214.6667
Switzerland	8	79	Species	65.7641	170.1756	258.7667
Switzerland	8	79	Species	94.3729	0.2517	0.2667
Switzerland	8	79	Species	90.2364	17.6563	19.5667
Switzerland	8	79	Species	132.5541	112.0966	84.5667
Switzerland	8	79	Species	106.4363	133.2228	125.1667
Switzerland	8	79	Species	129.4026	77.3828	59.8000
Switzerland	8	79	Species	167.6784	20.9039	12.4667
Switzerland	8	79	Species	96.4784	225.4699	233.7000
Switzerland	8	79	Species	85.0269	357.4247	420.3667
Switzerland	8	79	Species	60.2728	0.3215	0.5333
Switzerland	8	79	Species	116.1407	255.0063	219.5667
Switzerland	8	79	Species	165.7834	52.1113	31.4333
Switzerland	2	80	Community	42.5888	270.3394	634.7667
Switzerland	2	80	Community	1.6922	13.2605	783.6000
Switzerland	2	80	Group	33.3380	107.6151	322.8000
Switzerland	2	80	Group	101.7594	317.4555	311.9667
Switzerland	2	80	Group	6.5580	33.3933	509.2000
Switzerland	2	80	Group	8.7848	24.1054	274.4000
Switzerland	2	80	Species	33.3380	107.6151	322.8000
Switzerland	2	80	Species	101.7594	317.4555	311.9667
Switzerland	2	80	Species	6.5580	33.3933	509.2000
Switzerland	2	80	Species	8.7848	24.1054	274.4000
Switzerland	4	81	Community	40.6755	208.9770	513.7667
Switzerland	4	81	Community	17.0775	90.0210	527.1333
Switzerland	4	81	Group	64.2684	207.9297	323.5333
Switzerland	4	81	Group	130.8823	27.9216	21.3333
Switzerland	4	81	Group	67.7072	114.3574	168.9000
Switzerland	4	81	Group	56.9371	183.5083	322.3000
Switzerland	4	81	Group	74.8347	20.9288	27.9667
Switzerland	4	81	Group	60.3711	106.7764	176.8667
Switzerland	4	81	Species	69.3419	219.2130	316.1333
Switzerland	4	81	Species	163.8482	12.1248	7.4000
Switzerland	4	81	Species	130.8823	27.9216	21.3333
Switzerland	4	81	Species	67.7072	114.3574	168.9000
Switzerland	4	81	Species	75.0373	215.4320	287.1000
Switzerland	4	81	Species	90.9610	32.0183	35.2000
Switzerland	4	81	Species	74.8347	20.9288	27.9667
Switzerland	4	81	Species	60.3711	106.7764	176.8667
Switzerland	1	82	Community	48.5679	191.7461	394.8000
Switzerland	1	82	Community	47.0949	149.5891	317.6333
